% Model,hex structure V4 - GeAsS.mph
% Version,COMSOL 6.3.0.290
% Date,"May 31 2026, 12:13"
% Table,Table 1 - Global Evaluation 1
% wl,hang (m),r (m),Effective mode index (1),real(ewfd.neff) (1),Aeff (m^2)
7,2.0E-7,2.0E-6,2.4089684180525897-0.1162557162934428i,2.4089684180525897,7.711660175964828E-11
7,2.0E-7,2.0E-6,2.4089684681312082-0.11625570182358563i,2.4089684681312082,7.7116531580763E-11
7,2.0E-7,2.0E-6,2.4227257232326522-0.18215986288498415i,2.4227257232326522,7.276978486197338E-11
7,2.0E-7,2.0E-6,2.422834972282965-0.18245285687237545i,2.422834972282965,7.216680051273388E-11
7,2.0E-7,2.0E-6,2.4429907640869324-0.10316352152643458i,2.4429907640869324,8.846979111291224E-11
7,2.0E-7,2.0E-6,2.4429907681234595-0.10316352180143605i,2.4429907681234595,8.846980853132149E-11
7,2.0E-7,2.0E-6,2.457127732758625-0.17162634918072803i,2.457127732758625,7.22755141545555E-11
7,2.0E-7,2.0E-6,2.4571277391642443-0.17162641357620623i,2.4571277391642443,7.227541804255106E-11
7,2.0E-7,2.0E-6,2.4729259451669208-0.0915046983994468i,2.4729259451669208,7.785344020310028E-11
7,2.0E-7,2.0E-6,2.473552707912891-0.0916678201776724i,2.473552707912891,7.631339598932317E-11
7,2.0E-7,2.0E-6,2.487080662674734-0.16271018076522134i,2.487080662674734,7.199041637596847E-11
7,2.0E-7,2.0E-6,2.4870806782933927-0.16271026353425264i,2.4870806782933927,7.199031165797595E-11
7,2.0E-7,2.0E-6,2.499909273059499-0.08138268968033993i,2.499909273059499,8.251816560594788E-11
7,2.0E-7,2.0E-6,2.4999092785445356-0.08138268577242756i,2.4999092785445356,8.251769342627192E-11
7,2.0E-7,2.0E-6,2.5126095627956477-0.15517501582132298i,2.5126095627956477,7.221488330269943E-11
7,2.0E-7,2.0E-6,2.5128861633475843-0.15554920852403475i,2.5128861633475843,7.12933605343602E-11
7,2.0E-7,2.0E-6,2.5231684524307525-0.07246378688657538i,2.5231684524307525,7.808801379044545E-11
7,2.0E-7,2.0E-6,2.523168458327603-0.07246379345386293i,2.523168458327603,7.80884337206222E-11
7,2.0E-7,2.0E-6,2.534239050348692-0.14940959692916758i,2.534239050348692,7.169489787325679E-11
7,2.0E-7,2.0E-6,2.534239092411914-0.1494096967848974i,2.534239092411914,7.169484274619253E-11
7,2.0E-7,2.0E-6,2.542859828282633-0.06460830189858925i,2.542859828282633,7.773340618904503E-11
7,2.0E-7,2.0E-6,2.543446109568508-0.06496966320982275i,2.543446109568508,7.630545690278914E-11
7,2.0E-7,2.0E-6,2.5516599993884075-0.1447098871465616i,2.5516599993884075,7.159330823140109E-11
7,2.0E-7,2.0E-6,2.551660051700544-0.14471002605071087i,2.551660051700544,7.159322612135064E-11
7,2.0E-7,2.0E-6,2.559958311245498-0.058327407265477235i,2.559958311245498,7.672178534926367E-11
7,2.0E-7,2.0E-6,2.559958320958476-0.058327405659928055i,2.559958320958476,7.672139493175112E-11
7,2.0E-7,2.0E-6,2.56493920649121-0.14093851622308173i,2.56493920649121,7.262146814886343E-11
7,2.0E-7,2.0E-6,2.5652626877940454-0.14138289985675467i,2.5652626877940454,7.069107499844565E-11
7,2.0E-7,2.0E-6,2.573648962405375-0.05305762845042398i,2.573648962405375,7.748616521348035E-11
7,2.0E-7,2.0E-6,2.5736489728952425-0.05305762515021816i,2.5736489728952425,7.748571731220983E-11
7,2.0E-7,2.0E-6,2.5746427791341264-0.13867856439185497i,2.5746427791341264,7.243123383561764E-11
7,2.0E-7,2.0E-6,2.5746428041027993-0.1386786429008267i,2.5746428041027993,7.243113176680444E-11
7,2.0E-7,2.0E-6,2.5803460696212137-0.1372065877005908i,2.5803460696212137,7.29509555558297E-11
7,2.0E-7,2.0E-6,2.5803460860431775-0.13720664105588962i,2.5803460860431775,7.295061327085701E-11
7,2.0E-7,2.0E-6,2.5822430878661216-0.13671940830593984i,2.5822430878661216,4.557618101927284E-12
7,2.0E-7,2.0E-6,2.584006228682488-0.04874768983780619i,2.584006228682488,7.76211916340386E-11
7,2.0E-7,2.0E-6,2.5845208431629936-0.04922045626430022i,2.5845208431629936,7.622889972907593E-11
7,2.0E-7,2.0E-6,2.5918301222589153-0.046086007027086366i,2.5918301222589153,7.86064245052884E-11
7,2.0E-7,2.0E-6,2.591830124507494-0.04608600907850038i,2.591830124507494,7.860644051563569E-11
7,2.0E-7,2.0E-6,2.596366562872806-0.04434498458879888i,2.596366562872806,7.620031782795675E-11
7,2.0E-7,2.0E-6,2.5963665664336526-0.044344987446138795i,2.5963665664336526,7.62005168026542E-11
7,2.0E-7,2.0E-6,2.597877745791401-0.04376579625438388i,2.597877745791401,1.142428710734547E-10
7.1000000000000005,5.0E-8,2.0E-6,2.3226138939253924-0.15175892760897094i,2.3226138939253924,7.724826866638082E-11
7.1000000000000005,5.0E-8,2.0E-6,2.322615830079832-0.1517581028330785i,2.322615830079832,7.724882163258546E-11
7.1000000000000005,5.0E-8,2.0E-6,2.3341114763378177-0.21312857742360813i,2.3341114763378177,7.289242400526662E-11
7.1000000000000005,5.0E-8,2.0E-6,2.334111949495262-0.2131284752519447i,2.334111949495262,7.289299502893154E-11
7.1000000000000005,5.0E-8,2.0E-6,2.365821277384913-0.1343110665812728i,2.365821277384913,7.745464159917537E-11
7.1000000000000005,5.0E-8,2.0E-6,2.3659567962802135-0.13430820551702785i,2.3659567962802135,7.690664948998044E-11
7.1000000000000005,5.0E-8,2.0E-6,2.3787342157068903-0.19757390192709456i,2.3787342157068903,7.271079552870457E-11
7.1000000000000005,5.0E-8,2.0E-6,2.3787344698220827-0.19757384157531394i,2.3787344698220827,7.2711178036805E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4048207310328324-0.11895297836996739i,2.4048207310328324,7.708984264012508E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4048214758576614-0.11895265736150072i,2.4048214758576614,7.709014528825576E-11
7.1000000000000005,5.0E-8,2.0E-6,2.418586577602248-0.18436359714340506i,2.418586577602248,7.233976880132262E-11
7.1000000000000005,5.0E-8,2.0E-6,2.418608823689403-0.18433252079324516i,2.418608823689403,7.247840573882622E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4396417754572037-0.10539907943136537i,2.4396417754572037,7.705783007350931E-11
7.1000000000000005,5.0E-8,2.0E-6,2.439642215196462-0.10539889258921392i,2.439642215196462,7.705797207161419E-11
7.1000000000000005,5.0E-8,2.0E-6,2.453836497220042-0.17320311724689338i,2.453836497220042,7.320566058779708E-11
7.1000000000000005,5.0E-8,2.0E-6,2.453836559619999-0.1732030887240758i,2.453836559619999,7.320581664994459E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4705018005637327-0.09340782100926572i,2.4705018005637327,7.730574303613756E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4706499280253187-0.09344999686832467i,2.4706499280253187,7.688075212785608E-11
7.1000000000000005,5.0E-8,2.0E-6,2.484567114977341-0.16391110231803915i,2.484567114977341,7.264309300460644E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4845671640496625-0.16391109310177052i,2.4845671640496625,7.264317982304644E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4978306147085294-0.08288823666945759i,2.4978306147085294,7.699635875217367E-11
7.1000000000000005,5.0E-8,2.0E-6,2.4978307354491136-0.08288818762469947i,2.4978307354491136,7.699631557883734E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5108881995446657-0.15624173949816417i,2.5108881995446657,7.167635428656953E-11
7.1000000000000005,5.0E-8,2.0E-6,2.510912112465347-0.15628560513575399i,2.510912112465347,7.149585993513904E-11
7.1000000000000005,5.0E-8,2.0E-6,2.521586984034999-0.07367967586765692i,2.521586984034999,7.694434951610562E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5215870263087523-0.07367965601210102i,2.5215870263087523,7.69444534569534E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5329458598153605-0.15007806072268987i,2.5329458598153605,7.144573694324367E-11
7.1000000000000005,5.0E-8,2.0E-6,2.532945887025519-0.15007807669385959i,2.532945887025519,7.144577009812469E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5419184934673833-0.06570593659924956i,2.5419184934673833,7.716716511157311E-11
7.1000000000000005,5.0E-8,2.0E-6,2.542058826091869-0.06579399974798035i,2.542058826091869,7.678566710952006E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5508117814709497-0.14520313313411695i,2.5508117814709497,7.141030085199261E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5508118100778723-0.1452031865422497i,2.5508118100778723,7.141029756072366E-11
7.1000000000000005,5.0E-8,2.0E-6,2.55913976213571-0.05907155159086182i,2.55913976213571,7.678603349179977E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5591397637212685-0.059071554472719355i,2.5591397637212685,7.678596370301084E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5645756200261705-0.14149093203735327i,2.5645756200261705,7.110287685118603E-11
7.1000000000000005,5.0E-8,2.0E-6,2.564616235918803-0.14155254198158115i,2.564616235918803,7.086511486935119E-11
7.1000000000000005,5.0E-8,2.0E-6,2.57310996755834-0.05362895031888257i,2.57310996755834,7.767643543058842E-11
7.1000000000000005,5.0E-8,2.0E-6,2.573109970911616-0.053628950990282934i,2.573109970911616,7.767627024952782E-11
7.1000000000000005,5.0E-8,2.0E-6,2.574380276760512-0.13894839695516306i,2.574380276760512,7.162702523150055E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5743802826392232-0.13894842333512147i,2.5743802826392232,7.162699590162744E-11
7.1000000000000005,5.0E-8,2.0E-6,2.580225944795737-0.13742600857132234i,2.580225944795737,7.165359775345776E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5802259501464317-0.13742602974755141i,2.5802259501464317,7.165358102654627E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5821703036711723-0.13692207918123506i,2.5821703036711723,2.644630888425913E-12
7.1000000000000005,5.0E-8,2.0E-6,2.583881179981007-0.049353827349756865i,2.583881179981007,7.696800074408405E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5840049245202708-0.049469682712962065i,2.5840049245202708,7.657341901298856E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5916658938891386-0.04640902209584794i,2.5916658938891386,7.65426549607021E-11
7.1000000000000005,5.0E-8,2.0E-6,2.591665895657827-0.04640902419510013i,2.591665895657827,7.654282868160147E-11
7.1000000000000005,5.0E-8,2.0E-6,2.596294289239162-0.044611203861995595i,2.596294289239162,7.653459778275742E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5962942899901003-0.044611204766837304i,2.5962942899901003,7.653473415074052E-11
7.1000000000000005,5.0E-8,2.0E-6,2.5978362290008614-0.044012697405717324i,2.5978362290008614,1.1472063827330542E-10
7.1000000000000005,1.0E-7,2.0E-6,2.3225209991489577-0.15175300213832515i,2.3225209991489577,7.73271495132953E-11
7.1000000000000005,1.0E-7,2.0E-6,2.3225211983941274-0.15175291223743514i,2.3225211983941274,7.732723533633503E-11
7.1000000000000005,1.0E-7,2.0E-6,2.3340145642577874-0.2130998751929967i,2.3340145642577874,7.29359772842127E-11
7.1000000000000005,1.0E-7,2.0E-6,2.3340147508806006-0.21309980822112626i,2.3340147508806006,7.293616215233702E-11
7.1000000000000005,1.0E-7,2.0E-6,2.365661654652621-0.13430304893414372i,2.365661654652621,7.776306542029245E-11
7.1000000000000005,1.0E-7,2.0E-6,2.3659385312821812-0.13428663615459696i,2.3659385312821812,7.676619244707209E-11
7.1000000000000005,1.0E-7,2.0E-6,2.3786498316570635-0.197537047876911i,2.3786498316570635,7.272059252738087E-11
7.1000000000000005,1.0E-7,2.0E-6,2.378649968801996-0.19753701838801735i,2.378649968801996,7.272075249664545E-11
7.1000000000000005,1.0E-7,2.0E-6,2.404736315633589-0.11893028463138153i,2.404736315633589,7.713706004825884E-11
7.1000000000000005,1.0E-7,2.0E-6,2.404736443021534-0.11893022819682636i,2.404736443021534,7.713713244627912E-11
7.1000000000000005,1.0E-7,2.0E-6,2.418518061891929-0.18435109284681575i,2.418518061891929,7.231619198626361E-11
7.1000000000000005,1.0E-7,2.0E-6,2.418530636862177-0.1842598264140744i,2.418530636862177,7.258127400558614E-11
7.1000000000000005,1.0E-7,2.0E-6,2.4395607093315057-0.10536964961694498i,2.4395607093315057,7.709544572077254E-11
7.1000000000000005,1.0E-7,2.0E-6,2.439560824452358-0.10536959914537641i,2.439560824452358,7.70956629878974E-11
7.1000000000000005,1.0E-7,2.0E-6,2.4537728519419453-0.17315685413216192i,2.4537728519419453,7.253138327683467E-11
7.1000000000000005,1.0E-7,2.0E-6,2.4537728617305996-0.1731568301233338i,2.4537728617305996,7.253143412312239E-11
7.1000000000000005,1.0E-7,2.0E-6,2.4703493152655627-0.0933543584004925i,2.4703493152655627,7.756231653874805E-11
7.1000000000000005,1.0E-7,2.0E-6,2.470647138245157-0.093433082763989i,2.470647138245157,7.677400083835509E-11
7.1000000000000005,1.0E-7,2.0E-6,2.484511531401725-0.16386276479491838i,2.484511531401725,7.44064384468512E-11
7.1000000000000005,1.0E-7,2.0E-6,2.484511551056372-0.16386279168975748i,2.484511551056372,7.440642788347788E-11
7.1000000000000005,1.0E-7,2.0E-6,2.497756374479635-0.08284764452575681i,2.497756374479635,7.705781835939697E-11
7.1000000000000005,1.0E-7,2.0E-6,2.4977563872640727-0.08284763722207462i,2.4977563872640727,7.705768308520029E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5108121467517304-0.15615410478904695i,2.5108121467517304,7.182087563285011E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5108898666925064-0.1562746920242616i,2.5108898666925064,7.14510016267414E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5215156309602724-0.07363374549241919i,2.5215156309602724,7.700779655441748E-11
7.1000000000000005,1.0E-7,2.0E-6,2.521515653479201-0.0736337423355272i,2.521515653479201,7.70078961270214E-11
7.1000000000000005,1.0E-7,2.0E-6,2.53290177128302-0.15002844849530442i,2.53290177128302,7.142293022077625E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5329018085471935-0.1500285376016704i,2.5329018085471935,7.142287814936734E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5417795165461317-0.06561341898938307i,2.5417795165461317,7.743053613540122E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5420610929801213-0.0657867697950869i,2.5420610929801213,7.671577194539562E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5507716570113166-0.1451534198064273i,2.5507716570113166,7.125094858775054E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5507716798194324-0.14515347781407228i,2.5507716798194324,7.12509298693049E-11
7.1000000000000005,1.0E-7,2.0E-6,2.559074296962023-0.059018326097890865i,2.559074296962023,7.70406188136239E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5590743151669924-0.05901832147170403i,2.5590743151669924,7.704037534858363E-11
7.1000000000000005,1.0E-7,2.0E-6,2.564504886724257-0.14139534237878582i,2.564504886724257,7.143654156398595E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5646119495171016-0.1415495096666989i,2.5646119495171016,7.081853535186986E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5730471539622077-0.053571988345656164i,2.5730471539622077,7.66886430313406E-11
7.1000000000000005,1.0E-7,2.0E-6,2.573047165478645-0.053571985890022406i,2.573047165478645,7.668852936898819E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5743444741459385-0.138899511958444i,2.5743444741459385,7.124896247949574E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5743444861600646-0.138899546183831i,2.5743444861600646,7.12489685516837E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5801913098660503-0.13737712634471574i,2.5801913098660503,7.209825746857938E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5801913259834-0.13737717766535923i,2.5801913259834,7.209827968362893E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5821360453245337-0.13687323723898948i,2.5821360453245337,3.247859863854631E-12
7.1000000000000005,1.0E-7,2.0E-6,2.583758153831013-0.04923879078662708i,2.583758153831013,7.726443760504272E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5840059175881382-0.04946818804317706i,2.5840059175881382,7.65456611011149E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5916061487001407-0.04635019740655804i,2.5916061487001407,7.72428853516046E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5916061499711756-0.0463501979917066i,2.5916061499711756,7.724285904363092E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5962356662958657-0.044550967566437866i,2.5962356662958657,7.64719121736425E-11
7.1000000000000005,1.0E-7,2.0E-6,2.596235668079372-0.04455096975949698i,2.596235668079372,7.647207337217243E-11
7.1000000000000005,1.0E-7,2.0E-6,2.5977779657292595-0.043952064093820076i,2.5977779657292595,1.1468558068329648E-10
7.1000000000000005,1.5E-7,2.0E-6,2.322407958521432-0.15174637796999943i,2.322407958521432,7.740924881009322E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3224099680848784-0.15174552102919972i,2.3224099680848784,7.740988696612301E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3338987384451277-0.21306110912562165i,2.3338987384451277,7.306889429812402E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3338992310534548-0.2130609923588102i,2.3338992310534548,7.306951338351161E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3654857288957625-0.13429326097103408i,2.3654857288957625,7.807127908764938E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3659085292121094-0.13426014459383942i,2.3659085292121094,7.66128773054762E-11
7.1000000000000005,1.5E-7,2.0E-6,2.3785480880278764-0.19748891820254677i,2.3785480880278764,7.280696871550451E-11
7.1000000000000005,1.5E-7,2.0E-6,2.378548348345882-0.1974888532398884i,2.378548348345882,7.280737252075689E-11
7.1000000000000005,1.5E-7,2.0E-6,2.404640517544912-0.11890341056618137i,2.404640517544912,7.71866909389235E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4046412783690845-0.11890308515705042i,2.4046412783690845,7.71868924779505E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4184218545897562-0.1841614544373943i,2.4184218545897562,7.272424595280008E-11
7.1000000000000005,1.5E-7,2.0E-6,2.418447367834454-0.1843392391660705i,2.418447367834454,7.230829394347534E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4394708405685672-0.10533541122028336i,2.4394708405685672,7.713546343901972E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4394712938346244-0.10533522085727309i,2.4394712938346244,7.713582190430642E-11
7.1000000000000005,1.5E-7,2.0E-6,2.453693517235867-0.17309704876804258i,2.453693517235867,7.230413544363055E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4536935814779337-0.17309700355998345i,2.4536935814779337,7.230430627778904E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4701860175474772-0.09329668053625571i,2.4701860175474772,7.781953860098148E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4706423542917566-0.09341069944632586i,2.4706423542917566,7.66506316765324E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4844409782084296-0.1637999644263991i,2.4844409782084296,8.783346114426236E-11
7.1000000000000005,1.5E-7,2.0E-6,2.4844409848926237-0.16379992224405435i,2.4844409848926237,8.783355166549327E-11
7.1000000000000005,1.5E-7,2.0E-6,2.497677136051796-0.0828025215400159i,2.497677136051796,7.704436832419907E-11
7.1000000000000005,1.5E-7,2.0E-6,2.497677262029028-0.08280246865131308i,2.497677262029028,7.704425257325223E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5107072826590433-0.156035606971138i,2.5107072826590433,7.20344496400142E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5108674399180524-0.15626434227531644i,2.5108674399180524,7.142136589406175E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5214401917576756-0.07358330056429357i,2.5214401917576756,7.717351245003112E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5214402391572186-0.07358327529938956i,2.5214402391572186,7.717326397215772E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5328436292415595-0.14996320459199283i,2.5328436292415595,7.160417791777668E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5328436948609565-0.14996333997515887i,2.5328436948609565,7.160412684095787E-11
7.1000000000000005,1.5E-7,2.0E-6,2.541633443646949-0.06551564187519719i,2.541633443646949,7.769876559993406E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5420636247689132-0.06577709772811562i,2.5420636247689132,7.663022048364591E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5507180949907187-0.14508728871861412i,2.5507180949907187,7.147496591100065E-11
7.1000000000000005,1.5E-7,2.0E-6,2.550718143827539-0.14508740349089702i,2.550718143827539,7.147492633059736E-11
7.1000000000000005,1.5E-7,2.0E-6,2.559005882587612-0.05896183378650745i,2.559005882587612,8.286850832381151E-11
7.1000000000000005,1.5E-7,2.0E-6,2.559005885965988-0.05896183703819123i,2.559005885965988,8.286921107940873E-11
7.1000000000000005,1.5E-7,2.0E-6,2.56440739707512-0.1412667583680373i,2.56440739707512,7.196732148067877E-11
7.1000000000000005,1.5E-7,2.0E-6,2.564607714115932-0.14154694444122176i,2.564607714115932,7.07861626333001E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5729816754986747-0.053511463516682796i,2.5729816754986747,7.727341441034521E-11
7.1000000000000005,1.5E-7,2.0E-6,2.572981676884508-0.05351146917652877i,2.572981676884508,7.727403525397282E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5742952827480132-0.13883458794732279i,2.5742952827480132,7.182430721055825E-11
7.1000000000000005,1.5E-7,2.0E-6,2.574295313910338-0.1388346942298175i,2.574295313910338,7.182422526002131E-11
7.1000000000000005,1.5E-7,2.0E-6,2.580143597817601-0.13731191743992305i,2.580143597817601,7.309449187297613E-11
7.1000000000000005,1.5E-7,2.0E-6,2.580143610641467-0.13731197004507653i,2.580143610641467,7.30943435870226E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5820887830831447-0.13680797578090834i,2.5820887830831447,3.913759967474946E-12
7.1000000000000005,1.5E-7,2.0E-6,2.5836293439966953-0.04911903499999446i,2.5836293439966953,7.756236957581946E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5840071337765367-0.049466154326406234i,2.5840071337765367,7.651059624670691E-11
7.1000000000000005,1.5E-7,2.0E-6,2.59154346191364-0.046289645257896334i,2.59154346191364,7.662880790864122E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5915434658142664-0.046289650653219695i,2.5915434658142664,7.662943166487207E-11
7.1000000000000005,1.5E-7,2.0E-6,2.5961742269675465-0.04448872126569481i,2.5961742269675465,7.650474858880084E-11
